orig32 medianBlur: min = 0, max = 1873, maxp = (1015,1132), minmaxdif = 1873
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1984, maxp = (1062,1130), minmaxdif = 1984
orig32 medianBlur: min = 0, max = 1906, maxp = (1061,1130), minmaxdif = 1906
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2092, maxp = (1055,1089), minmaxdif = 2092
orig32 medianBlur: min = 0, max = 2016, maxp = (1054,1090), minmaxdif = 2016
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2313, maxp = (1079,1088), minmaxdif = 2313
orig32 medianBlur: min = 0, max = 2202, maxp = (1080,1089), minmaxdif = 2202
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 1861, maxp = (954,1119), minmaxdif = 1861
orig32 medianBlur: min = 0, max = 1838, maxp = (954,1120), minmaxdif = 1838
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2144, maxp = (962,1174), minmaxdif = 2144
orig32 medianBlur: min = 0, max = 2100, maxp = (962,1173), minmaxdif = 2100
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2024, maxp = (936,1069), minmaxdif = 2024
orig32 medianBlur: min = 0, max = 1991, maxp = (936,1068), minmaxdif = 1991
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2555, maxp = (931,1006), minmaxdif = 2555
orig32 medianBlur: min = 0, max = 2398, maxp = (930,1006), minmaxdif = 2398
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1940, maxp = (923,1012), minmaxdif = 1940
orig32 medianBlur: min = 0, max = 1823, maxp = (921,1014), minmaxdif = 1823
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2045, maxp = (1268,1219), minmaxdif = 2045
orig32 medianBlur: min = 0, max = 1988, maxp = (1267,1218), minmaxdif = 1988
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2004, maxp = (1298,1211), minmaxdif = 2004
orig32 medianBlur: min = 0, max = 1959, maxp = (1283,1216), minmaxdif = 1959
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2283, maxp = (1320,1162), minmaxdif = 2283
orig32 medianBlur: min = 0, max = 2231, maxp = (1320,1161), minmaxdif = 2231
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2098, maxp = (1308,1093), minmaxdif = 2098
orig32 medianBlur: min = 0, max = 2050, maxp = (1309,1093), minmaxdif = 2050
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1858, maxp = (1311,1146), minmaxdif = 1858
orig32 medianBlur: min = 0, max = 1807, maxp = (1310,1147), minmaxdif = 1807
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1936, maxp = (1292,1170), minmaxdif = 1936
orig32 medianBlur: min = 0, max = 1853, maxp = (1293,1169), minmaxdif = 1853
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 1845, maxp = (1285,1182), minmaxdif = 1845
orig32 medianBlur: min = 0, max = 1736, maxp = (1284,1182), minmaxdif = 1736
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1923, maxp = (1269,1203), minmaxdif = 1923
orig32 medianBlur: min = 0, max = 1848, maxp = (1268,1204), minmaxdif = 1848
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1972, maxp = (1246,1223), minmaxdif = 1972
orig32 medianBlur: min = 0, max = 1930, maxp = (1238,1223), minmaxdif = 1930
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2549, maxp = (1201,1224), minmaxdif = 2549
orig32 medianBlur: min = 0, max = 2448, maxp = (1201,1223), minmaxdif = 2448
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2103, maxp = (1220,1156), minmaxdif = 2103
orig32 medianBlur: min = 0, max = 2051, maxp = (1220,1156), minmaxdif = 2051
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2125, maxp = (1207,1098), minmaxdif = 2125
orig32 medianBlur: min = 0, max = 2068, maxp = (1207,1098), minmaxdif = 2068
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2406, maxp = (1267,1095), minmaxdif = 2406
orig32 medianBlur: min = 0, max = 2352, maxp = (1266,1095), minmaxdif = 2352
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2090, maxp = (1166,1073), minmaxdif = 2090
orig32 medianBlur: min = 0, max = 2049, maxp = (1178,1056), minmaxdif = 2049
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2688, maxp = (1166,1018), minmaxdif = 2688
orig32 medianBlur: min = 0, max = 2628, maxp = (1167,1017), minmaxdif = 2628
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1928, maxp = (1146,1041), minmaxdif = 1928
orig32 medianBlur: min = 0, max = 1879, maxp = (1147,1040), minmaxdif = 1879
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1970, maxp = (1101,1056), minmaxdif = 1970
orig32 medianBlur: min = 0, max = 1871, maxp = (1102,1055), minmaxdif = 1871
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2122, maxp = (1552,1204), minmaxdif = 2122
orig32 medianBlur: min = 0, max = 2037, maxp = (1521,1216), minmaxdif = 2037
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2342, maxp = (1548,1182), minmaxdif = 2342
orig32 medianBlur: min = 0, max = 2300, maxp = (1548,1183), minmaxdif = 2300
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1765, maxp = (1510,1119), minmaxdif = 1765
orig32 medianBlur: min = 0, max = 1728, maxp = (1529,1129), minmaxdif = 1728
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 18, max = 4094, maxp = (740,64), minmaxdif = 4076
orig32 thresholded: min = 0, max = 1977, maxp = (1531,1172), minmaxdif = 1977
orig32 medianBlur: min = 0, max = 1860, maxp = (1531,1172), minmaxdif = 1860
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1970, maxp = (1524,1182), minmaxdif = 1970
orig32 medianBlur: min = 0, max = 1917, maxp = (1523,1183), minmaxdif = 1917
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1971, maxp = (1509,1203), minmaxdif = 1971
orig32 medianBlur: min = 0, max = 1877, maxp = (1509,1203), minmaxdif = 1877
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2016, maxp = (1497,1221), minmaxdif = 2016
orig32 medianBlur: min = 0, max = 1925, maxp = (1496,1221), minmaxdif = 1925
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2854, maxp = (1429,1206), minmaxdif = 2854
orig32 medianBlur: min = 0, max = 2779, maxp = (1428,1205), minmaxdif = 2779
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2187, maxp = (1446,1181), minmaxdif = 2187
orig32 medianBlur: min = 0, max = 2135, maxp = (1446,1181), minmaxdif = 2135
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2036, maxp = (1466,1154), minmaxdif = 2036
orig32 medianBlur: min = 0, max = 1982, maxp = (1465,1154), minmaxdif = 1982
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2114, maxp = (1477,1137), minmaxdif = 2114
orig32 medianBlur: min = 0, max = 2050, maxp = (1482,1130), minmaxdif = 2050
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2630, maxp = (1504,1099), minmaxdif = 2630
orig32 medianBlur: min = 0, max = 2606, maxp = (1503,1098), minmaxdif = 2606
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2238, maxp = (1407,1051), minmaxdif = 2238
orig32 medianBlur: min = 0, max = 2216, maxp = (1407,1050), minmaxdif = 2216
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2467, maxp = (1400,1028), minmaxdif = 2467
orig32 medianBlur: min = 0, max = 2323, maxp = (1400,1029), minmaxdif = 2323
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2001, maxp = (1383,1048), minmaxdif = 2001
orig32 medianBlur: min = 0, max = 1964, maxp = (1379,1053), minmaxdif = 1964
=>>averaged: min = : min = 0, max = 3049, maxp = (1257,1563), minmaxdif = 3049
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2046, maxp = (1345,1076), minmaxdif = 2046
orig32 medianBlur: min = 0, max = 1968, maxp = (1344,1076), minmaxdif = 1968
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2388, maxp = (1770,1187), minmaxdif = 2388
orig32 medianBlur: min = 0, max = 2289, maxp = (1770,1186), minmaxdif = 2289
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2003, maxp = (1757,1105), minmaxdif = 2003
orig32 medianBlur: min = 0, max = 1964, maxp = (1756,1105), minmaxdif = 1964
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1903, maxp = (1769,1170), minmaxdif = 1903
orig32 medianBlur: min = 0, max = 1822, maxp = (1768,1170), minmaxdif = 1822
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 1972, maxp = (1756,1182), minmaxdif = 1972
orig32 medianBlur: min = 0, max = 1918, maxp = (1758,1182), minmaxdif = 1918
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1953, maxp = (1746,1204), minmaxdif = 1953
orig32 medianBlur: min = 0, max = 1841, maxp = (1745,1204), minmaxdif = 1841
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 1993, maxp = (1718,1225), minmaxdif = 1993
orig32 medianBlur: min = 0, max = 1925, maxp = (1732,1223), minmaxdif = 1925
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2938, maxp = (1654,1226), minmaxdif = 2938
orig32 medianBlur: min = 0, max = 2834, maxp = (1656,1219), minmaxdif = 2834
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2308, maxp = (1669,1198), minmaxdif = 2308
orig32 medianBlur: min = 0, max = 2242, maxp = (1669,1199), minmaxdif = 2242
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2124, maxp = (1689,1171), minmaxdif = 2124
orig32 medianBlur: min = 0, max = 2069, maxp = (1689,1172), minmaxdif = 2069
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2112, maxp = (1704,1150), minmaxdif = 2112
orig32 medianBlur: min = 0, max = 2048, maxp = (1704,1151), minmaxdif = 2048
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2182, maxp = (1695,1102), minmaxdif = 2182
orig32 medianBlur: min = 0, max = 2109, maxp = (1694,1102), minmaxdif = 2109
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2508, maxp = (1654,1109), minmaxdif = 2508
orig32 medianBlur: min = 0, max = 2416, maxp = (1653,1109), minmaxdif = 2416
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2565, maxp = (1631,1050), minmaxdif = 2565
orig32 medianBlur: min = 0, max = 2493, maxp = (1630,1051), minmaxdif = 2493
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 1957, maxp = (1625,1042), minmaxdif = 1957
orig32 medianBlur: min = 0, max = 1874, maxp = (1624,1042), minmaxdif = 1874
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2029, maxp = (1612,1059), minmaxdif = 2029
orig32 medianBlur: min = 0, max = 1947, maxp = (1610,1061), minmaxdif = 1947
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1964, maxp = (1592,1086), minmaxdif = 1964
orig32 medianBlur: min = 0, max = 1904, maxp = (1591,1087), minmaxdif = 1904
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2481, maxp = (1552,1034), minmaxdif = 2481
orig32 medianBlur: min = 0, max = 2356, maxp = (1553,1032), minmaxdif = 2356
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2209, maxp = (1973,1115), minmaxdif = 2209
orig32 medianBlur: min = 0, max = 2103, maxp = (1973,1115), minmaxdif = 2103
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1825, maxp = (1986,1186), minmaxdif = 1825
orig32 medianBlur: min = 0, max = 1766, maxp = (1971,1176), minmaxdif = 1766
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2017, maxp = (1975,1201), minmaxdif = 2017
orig32 medianBlur: min = 0, max = 1971, maxp = (1976,1201), minmaxdif = 1971
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2010, maxp = (1965,1219), minmaxdif = 2010
orig32 medianBlur: min = 0, max = 1948, maxp = (1952,1222), minmaxdif = 1948
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2496, maxp = (1897,1228), minmaxdif = 2496
orig32 medianBlur: min = 0, max = 2398, maxp = (1896,1228), minmaxdif = 2398
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2507, maxp = (1885,1224), minmaxdif = 2507
orig32 medianBlur: min = 0, max = 2437, maxp = (1891,1215), minmaxdif = 2437
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2228, maxp = (1911,1187), minmaxdif = 2228
orig32 medianBlur: min = 0, max = 2157, maxp = (1911,1186), minmaxdif = 2157
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2117, maxp = (1925,1164), minmaxdif = 2117
orig32 medianBlur: min = 0, max = 2081, maxp = (1918,1173), minmaxdif = 2081
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2130, maxp = (1935,1147), minmaxdif = 2130
orig32 medianBlur: min = 0, max = 2088, maxp = (1935,1148), minmaxdif = 2088
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2348, maxp = (1919,1104), minmaxdif = 2348
orig32 medianBlur: min = 0, max = 2299, maxp = (1921,1104), minmaxdif = 2299
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2678, maxp = (1962,1104), minmaxdif = 2678
orig32 medianBlur: min = 0, max = 2581, maxp = (1962,1103), minmaxdif = 2581
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2481, maxp = (1862,1142), minmaxdif = 2481
orig32 medianBlur: min = 0, max = 2410, maxp = (1861,1141), minmaxdif = 2410
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1923, maxp = (1846,1057), minmaxdif = 1923
orig32 medianBlur: min = 0, max = 1863, maxp = (1845,1057), minmaxdif = 1863
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 1923, maxp = (1835,1070), minmaxdif = 1923
orig32 medianBlur: min = 0, max = 1882, maxp = (1837,1068), minmaxdif = 1882
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2078, maxp = (1785,1078), minmaxdif = 2078
orig32 medianBlur: min = 0, max = 2003, maxp = (1819,1091), minmaxdif = 2003
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2728, maxp = (2204,1216), minmaxdif = 2728
orig32 medianBlur: min = 0, max = 2657, maxp = (1773,1049), minmaxdif = 2657
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2452, maxp = (2187,1126), minmaxdif = 2452
orig32 medianBlur: min = 0, max = 2371, maxp = (2186,1126), minmaxdif = 2371
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2230, maxp = (2202,1200), minmaxdif = 2230
orig32 medianBlur: min = 0, max = 2189, maxp = (2201,1200), minmaxdif = 2189
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 22, max = 4094, maxp = (740,64), minmaxdif = 4072
orig32 thresholded: min = 0, max = 2206, maxp = (2185,1221), minmaxdif = 2206
orig32 medianBlur: min = 0, max = 2166, maxp = (2185,1222), minmaxdif = 2166
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 2505, maxp = (2157,1220), minmaxdif = 2505
orig32 medianBlur: min = 0, max = 2412, maxp = (2157,1220), minmaxdif = 2412
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3074, maxp = (2112,1230), minmaxdif = 3074
orig32 medianBlur: min = 0, max = 2974, maxp = (2111,1229), minmaxdif = 2974
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2624, maxp = (2118,1209), minmaxdif = 2624
orig32 medianBlur: min = 0, max = 2579, maxp = (2118,1209), minmaxdif = 2579
=>>averaged: min = : min = 0, max = 3075, maxp = (1426,1102), minmaxdif = 3075
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2471, maxp = (2137,1185), minmaxdif = 2471
orig32 medianBlur: min = 0, max = 2413, maxp = (2136,1186), minmaxdif = 2413
=>>averaged: min = : min = 0, max = 3098, maxp = (2114,1218), minmaxdif = 3098
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2438, maxp = (2147,1164), minmaxdif = 2438
orig32 medianBlur: min = 0, max = 2381, maxp = (2147,1164), minmaxdif = 2381
=>>averaged: min = : min = 0, max = 3098, maxp = (2114,1218), minmaxdif = 3098
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 2290, maxp = (2159,1147), minmaxdif = 2290
orig32 medianBlur: min = 0, max = 2247, maxp = (2159,1147), minmaxdif = 2247
=>>averaged: min = : min = 0, max = 3098, maxp = (2114,1218), minmaxdif = 3098
orig: min = 19, max = 4094, maxp = (740,64), minmaxdif = 4075
orig32 thresholded: min = 0, max = 2744, maxp = (2153,1108), minmaxdif = 2744
orig32 medianBlur: min = 0, max = 2652, maxp = (2151,1107), minmaxdif = 2652
=>>averaged: min = : min = 0, max = 3098, maxp = (2114,1218), minmaxdif = 3098
orig: min = 21, max = 4094, maxp = (740,64), minmaxdif = 4073
orig32 thresholded: min = 0, max = 3003, maxp = (2103,1114), minmaxdif = 3003
orig32 medianBlur: min = 0, max = 2909, maxp = (2103,1115), minmaxdif = 2909
=>>averaged: min = : min = 0, max = 3366, maxp = (2111,1114), minmaxdif = 3366
orig: min = 20, max = 4094, maxp = (740,64), minmaxdif = 4074
orig32 thresholded: min = 0, max = 3033, maxp = (2079,1150), minmaxdif = 3033
orig32 medianBlur: min = 0, max = 2929, maxp = (2079,1150), minmaxdif = 2929
